strains,type_ref,match_per,typing,tree_name,
ERR3177888,DCC1,1,DCC1,DCC1,1
ERR3177889,DCC1,1,DCC1,DCC1,1
ERR3177890,DCC1,1,DCC1,DCC1,1
ERR3177891,DCC1,1,DCC1,DCC1,1
ERR3177892,DCC1,1,DCC1,DCC1,1
ERR3177893,DCC1,1,DCC1,DCC1,1
ERR3177894,DCC1,1,DCC1,DCC1,1
ERR3177895,DCC1,1,DCC1,DCC1,1
ERR3177896,DCC1,1,DCC1,DCC1,1
ERR3177897,DCC1,1,DCC1,DCC1,1
ERR3177898,DCC1,1,DCC1,DCC1,1
ERR3177899,DCC1,1,DCC1,DCC1,1
ERR3177900,DCC1,1,DCC1,DCC1,1
ERR3177901,DCC1,1,DCC1,DCC1,1
ERR3177902,DCC1,1,DCC1,DCC1,1
ERR3177903,DCC1,1,DCC1,DCC1,1
ERR3177904,DCC1,1,DCC1,DCC1,1
ERR3177905,DCC1,1,DCC1,DCC1,1
ERR3177906,DCC1,1,DCC1,DCC1,1
ERR3177907,DCC1,1,DCC1,DCC1,1
ERR3177908,DCC1,1,DCC1,DCC1,1
ERR3177909,DCC1,1,DCC1,DCC1,1
ERR3177910,DCC1,1,DCC1,DCC1,1
ERR3177911,DCC1,1,DCC1,DCC1,1
ERR3177913,DCC1,1,DCC1,DCC1,1
ERR3177914,DCC1,1,DCC1,DCC1,1
ERR3177915,DCC1,1,DCC1,DCC1,1
ERR3177916,DCC1,1,DCC1,DCC1,1
ERR3177917,DCC1,1,DCC1,DCC1,1
ERR3177918,DCC1,1,DCC1,DCC1,1
ERR3177919,DCC1,1,DCC1,DCC1,1
ERR3177920,DCC1,1,DCC1,DCC1,1
ERR3177921,DCC1,1,DCC1,DCC1,1
ERR3177922,DCC1,1,DCC1,DCC1,1
ERR3177923,DCC1,1,DCC1,DCC1,1
ERR3177924,DCC1,1,DCC1,DCC1,1
ERR3177925,DCC1,1,DCC1,DCC1,1
ERR3177926,DCC1,1,DCC1,DCC1,1
ERR3177927,DCC1,1,DCC1,DCC1,1
ERR3177928,DCC1,1,DCC1,DCC1,1
ERR3177929,DCC1,1,DCC1,DCC1,1
ERR3177930,DCC1,1,DCC1,DCC1,1
ERR3177931,DCC1,1,DCC1,DCC1,1
ERR3177932,DCC1,1,DCC1,DCC1,1
ERR3177933,DCC1,1,DCC1,DCC1,1
ERR3177934,DCC1,1,DCC1,DCC1,1
ERR3177935,DCC1,1,DCC1,DCC1,1
ERR3177936,DCC1,1,DCC1,DCC1,1
ERR3177937,DCC1,1,DCC1,DCC1,1
ERR3177938,DCC1,1,DCC1,DCC1,1
ERR3177939,DCC1,1,DCC1,DCC1,1
ERR3177940,DCC1,1,DCC1,DCC1,1
ERR3177941,DCC1,1,DCC1,DCC1,1
ERR3177942,DCC1,1,DCC1,DCC1,1
ERR3177943,DCC1,1,DCC1,DCC1,1
ERR3177944,DCC1,1,DCC1,DCC1,1
ERR3177945,DCC1,1,DCC1,DCC1,1
ERR3177946,DCC1,1,DCC1,DCC1,1
ERR3177947,DCC1,1,DCC1,DCC1,1
ERR3177948,DCC1,1,DCC1,DCC1,1
ERR3177949,DCC1,1,DCC1,DCC1,1
ERR3177950,DCC1,1,DCC1,DCC1,1
ERR3177951,DCC1,1,DCC1,DCC1,1
ERR3177952,DCC1,1,DCC1,DCC1,1
ERR3177953,DCC1,1,DCC1,DCC1,1
ERR3177954,DCC1,1,DCC1,DCC1,1
ERR3177956,DCC1,1,DCC1,DCC1,1
ERR3177957,DCC1,1,DCC1,DCC1,1
ERR3177958,DCC1,1,DCC1,DCC1,1
ERR3177959,DCC1,1,DCC1,DCC1,1
ERR3177960,DCC1,1,DCC1,DCC1,1
ERR3177961,DCC1,1,DCC1,DCC1,1
ERR3177962,DCC1,1,DCC1,DCC1,1
ERR3177963,DCC1,1,DCC1,DCC1,1
ERR3177964,DCC1,1,DCC1,DCC1,1
ERR3177965,DCC1,1,DCC1,DCC1,1
ERR3177966,DCC1,1,DCC1,DCC1,1
ERR3177967,DCC1,1,DCC1,DCC1,1
ERR3177968,DCC1,1,DCC1,DCC1,1
ERR3177969,DCC1,1,DCC1,DCC1,1
ERR3177970,DCC1,1,DCC1,DCC1,1
ERR3177971,DCC1,1,DCC1,DCC1,1
ERR3177972,DCC1,1,DCC1,DCC1,1
ERR3177973,DCC1,1,DCC1,DCC1,1
ERR3177974,DCC1,1,DCC1,DCC1,1
ERR3177975,DCC1,1,DCC1,DCC1,1
ERR3177976,DCC1,1,DCC1,DCC1,1
ERR3177978,DCC1,1,DCC1,DCC1,1
ERR3177979,DCC1,1,DCC1,DCC1,1
ERR3177980,DCC1,1,DCC1,DCC1,1
ERR3177981,DCC1,1,DCC1,DCC1,1
ERR3177982,DCC1,1,DCC1,DCC1,1
ERR3177983,DCC1,1,DCC1,DCC1,1
ERR3177984,DCC1,1,DCC1,DCC1,1
ERR3177985,DCC1,1,DCC1,DCC1,1
ERR3177986,DCC1,1,DCC1,DCC1,1
ERR3177987,DCC1,1,DCC1,DCC1,1
ERR3177988,DCC1,1,DCC1,DCC1,1
ERR3177989,DCC1,1,DCC1,DCC1,1
ERR3177990,DCC1,1,DCC1,DCC1,1
ERR3177991,DCC1,1,DCC1,DCC1,1
ERR3177992,DCC1,1,DCC1,DCC1,1
ERR3177993,DCC1,1,DCC1,DCC1,1
ERR3177994,DCC1,1,DCC1,DCC1,1
ERR3177995,DCC1,1,DCC1,DCC1,1
ERR3177996,DCC1,1,DCC1,DCC1,1
ERR3177997,DCC1,1,DCC1,DCC1,1
ERR3177998,DCC1,1,DCC1,DCC1,1
ERR3177999,DCC1,1,DCC1,DCC1,1
ERR3178000,DCC1,1,DCC1,DCC1,1
ERR3178001,DCC1,1,DCC1,DCC1,1
ERR3178002,DCC1,1,DCC1,DCC1,1
ERR3178003,DCC1,1,DCC1,DCC1,1
ERR3178004,DCC1,1,DCC1,DCC1,1
ERR3178005,DCC1,1,DCC1,DCC1,1
ERR3178006,DCC1,1,DCC1,DCC1,1
ERR3178007,DCC1,1,DCC1,DCC1,1
ERR3178008,DCC1,1,DCC1,DCC1,1
ERR3178009,DCC1,1,DCC1,DCC1,1
ERR3178010,DCC1,1,DCC1,DCC1,1
ERR3178011,DCC1,1,DCC1,DCC1,1
ERR3178012,DCC1,1,DCC1,DCC1,1
ERR3178013,DCC1,1,DCC1,DCC1,1
ERR3178014,DCC1,1,DCC1,DCC1,1
ERR3178015,DCC1,1,DCC1,DCC1,1
ERR3178016,DCC1,1,DCC1,DCC1,1
ERR3178017,DCC1,1,DCC1,DCC1,1
ERR3178018,DCC1,1,DCC1,DCC1,1
ERR3178019,DCC1,1,DCC1,DCC1,1
ERR3178020,DCC1,1,DCC1,DCC1,1
ERR3178021,DCC1,1,DCC1,DCC1,1
ERR3178022,DCC1,1,DCC1,DCC1,1
ERR3178023,DCC1,1,DCC1,DCC1,1
ERR3178024,DCC1,1,DCC1,DCC1,1
ERR3178025,DCC1,1,DCC1,DCC1,1
ERR3178027,DCC1,1,DCC1,DCC1,1
ERR3178028,DCC1,1,DCC1,DCC1,1
ERR3178029,DCC1,1,DCC1,DCC1,1
ERR3178030,DCC1,1,DCC1,DCC1,1
ERR3178031,DCC1,1,DCC1,DCC1,1
ERR3178032,DCC1,1,DCC1,DCC1,1
ERR3178033,DCC1,1,DCC1,DCC1,1
ERR3178034,DCC1,1,DCC1,DCC1,1
ERR3178035,DCC1,1,DCC1,DCC1,1
ERR3178036,DCC1,1,DCC1,DCC1,1
ERR3178037,DCC1,1,DCC1,DCC1,1
ERR3178038,DCC1,1,DCC1,DCC1,1
ERR3178039,DCC1,1,DCC1,DCC1,1
ERR3178040,DCC1,1,DCC1,DCC1,1
ERR3178041,DCC1,1,DCC1,DCC1,1
ERR3198371,eDCC28,1,eDCC28,eDCC28,1
ERR3198373,DCC1,1,DCC1,DCC1,1
ERR3198374,DCC1,1,DCC1,DCC1,1
ERR3198375,DCC1,1,DCC1,DCC1,1
ERR3198380,DCC1,1,DCC1,DCC1,1
ERR3198387,eDCC20,1,eDCC20,eDCC20,1
ERR3198400,eDCC12,1,eDCC12,eDCC12,1
ERR3198403,DCC1,1,DCC1,DCC1,1
ERR3198405,DCC1,1,DCC1,DCC1,1
ERR3198406,DCC1,1,DCC1,DCC1,1
ERR3198407,DCC2,1,DCC2,DCC2,1
ERR3198408,DCC2,1,DCC2,DCC2,1
ERR3198413,eDCC14,1,eDCC14,eDCC14,1
ERR3198415,DCC1,1,DCC1,DCC1,1
ERR3198428,DCC1,1,DCC1,DCC1,1
ERR3198429,DCC1,1,DCC1,DCC1,1
ERR3198430,DCC1,1,DCC1,DCC1,1
ERR3198431,DCC1,1,DCC1,DCC1,1
ERR3198432,DCC1,1,DCC1,DCC1,1
ERR3198433,DCC1,1,DCC1,DCC1,1
ERR3198434,DCC1,1,DCC1,DCC1,1
ERR3198435,DCC1,1,DCC1,DCC1,1
ERR3198436,DCC1,1,DCC1,DCC1,1
ERR3198437,DCC1,1,DCC1,DCC1,1
ERR3198453,DCC2,1,DCC2,DCC2,1
ERR3198454,DCC2,1,DCC2,DCC2,1
ERR3198471,DCC2,1,DCC2,DCC2,1
ERR3198480,eDCC18,1,eDCC18,eDCC18,1
ERR3198481,eDCC17,1,eDCC17,eDCC17,1
ERR330751,DCC2,1,DCC2,DCC2,1
ERR330752,eDCC17,1,eDCC17,eDCC17,1
ERR330753,DCC1,1,DCC1,DCC1,1
ERR330755,eDCC14,1,eDCC14,eDCC14,1
ERR330758,DCC1,1,DCC1,DCC1,1
ERR330760,DCC1,1,DCC1,DCC1,1
ERR330763,eDCC20,1,eDCC20,eDCC20,1
ERR330768,DCC1,1,DCC1,DCC1,1
ERR330770,eDCC10,1,eDCC10,eDCC10,1
ERR330771,DCC2,1,DCC2,DCC2,1
ERR330773,DCC2,1,DCC2,DCC2,1
ERR330777,eDCC10,1,eDCC10,eDCC10,1
ERR330778,eDCC14,1,eDCC14,eDCC14,1
ERR330788,DCC2,1,DCC2,DCC2,1
ERR330792,DCC2,1,DCC2,DCC2,1
ERR330793,eDCC27,1,eDCC27,eDCC27,1
ERR330794,eDCC27,1,eDCC27,eDCC27,1
ERR330795,eDCC27,1,eDCC27,eDCC27,1
ERR330811,DCC4,1,DCC4,DCC4,1
ERR330827,DCC4,1,DCC4,DCC4,1
ERR330828,DCC4,1,DCC4,DCC4,1
ERR330829,DCC4,1,DCC4,DCC4,1
ERR330835,eDCC13,1,eDCC13,eDCC13,1
ERR330838,DCC2,1,DCC2,DCC2,1
ERR330848,DCC2,1,DCC2,DCC2,1
ERR330855,DCC2,1,DCC2,DCC2,1
ERR330870,DCC2,1,DCC2,DCC2,1
ERR330877,DCC2,1,DCC2,DCC2,1
ERR330881,DCC2,1,DCC2,DCC2,1
ERR330886,DCC2,1,DCC2,DCC2,1
ERR330887,DCC2,1,DCC2,DCC2,1
ERR330904,DCC2,1,DCC2,DCC2,1
ERR330913,DCC2,1,DCC2,DCC2,1
ERR337734,DCC2,1,DCC2,DCC2,1
ERR337742,DCC2,1,DCC2,DCC2,1
ERR337743,eDCC15,1,eDCC15,eDCC15,1
ERR337744,eDCC14,1,eDCC14,eDCC14,1
ERR337746,DCC2,1,DCC2,DCC2,1
ERR337747,DCC2,1,DCC2,DCC2,1
ERR337750,DCC2,1,DCC2,DCC2,1
ERR337751,DCC2,1,DCC2,DCC2,1
ERR337752,eDCC12,1,eDCC12,eDCC12,1
ERR337755,eDCC12,1,eDCC12,eDCC12,1
ERR337766,eDCC14,1,eDCC14,eDCC14,1
ERR337772,eDCC21,1,eDCC21,eDCC21,1
ERR337780,eDCC14,1,eDCC14,eDCC14,1
ERR337790,DCC2,1,DCC2,DCC2,1
ERR337803,DCC2,1,DCC2,DCC2,1
ERR337806,DCC2,1,DCC2,DCC2,1
ERR337808,DCC2,1,DCC2,DCC2,1
ERR337809,DCC2,1,DCC2,DCC2,1
ERR337813,eDCC14,1,eDCC14,eDCC14,1
ERR337824,DCC2,1,DCC2,DCC2,1
ERR337828,eDCC11,1,eDCC11,eDCC11,1
ERR337830,DCC2,1,DCC2,DCC2,1
ERR337831,DCC2,1,DCC2,DCC2,1
ERR337834,eDCC11,1,eDCC11,eDCC11,1
ERR337844,eDCC11,1,eDCC11,eDCC11,1
ERR337854,eDCC11,1,eDCC11,eDCC11,1
ERR337865,DCC4,1,DCC4,DCC4,1
ERR337872,DCC2,1,DCC2,DCC2,1
ERR337880,DCC2,1,DCC2,DCC2,1
ERR337884,eDCC11,1,eDCC11,eDCC11,1
ERR337889,DCC2,1,DCC2,DCC2,1
ERR337891,DCC2,1,DCC2,DCC2,1
ERR337892,DCC2,1,DCC2,DCC2,1
ERR337898,DCC2,1,DCC2,DCC2,1
ERR340493,eDCC18,1,eDCC18,eDCC18,1
ERR340495,eDCC28,1,eDCC28,eDCC28,1
ERR340496,eDCC28,1,eDCC28,eDCC28,1
ERR340497,DCC2,1,DCC2,DCC2,1
ERR340503,eDCC11,1,eDCC11,eDCC11,1
ERR340512,eDCC15,1,eDCC15,eDCC15,1
ERR340513,eDCC12,1,eDCC12,eDCC12,1
ERR340516,DCC1,1,DCC1,DCC1,1
ERR340521,eDCC15,1,eDCC15,eDCC15,1
ERR340522,DCC1,1,DCC1,DCC1,1
ERR340528,eDCC12,1,eDCC12,eDCC12,1
ERR340529,DCC2,1,DCC2,DCC2,1
ERR340530,DCC1,1,DCC1,DCC1,1
ERR340533,DCC2,1,DCC2,DCC2,1
ERR340538,eDCC17,1,eDCC17,eDCC17,1
ERR340541,eDCC15,1,eDCC15,eDCC15,1
ERR340543,eDCC15,1,eDCC15,eDCC15,1
ERR340547,DCC2,1,DCC2,DCC2,1
ERR340552,DCC4,1,DCC4,DCC4,1
ERR340554,DCC4,1,DCC4,DCC4,1
ERR340566,eDCC18,1,eDCC18,eDCC18,1
ERR340567,DCC1,1,DCC1,DCC1,1
ERR340569,DCC1,1,DCC1,DCC1,1
ERR340571,DCC2,1,DCC2,DCC2,1
ERR343175,eDCC21,1,eDCC21,eDCC21,1
ERR343177,eDCC12,1,eDCC12,eDCC12,1
ERR343179,DCC2,1,DCC2,DCC2,1
ERR343183,eDCC11,1,eDCC11,eDCC11,1
ERR343184,DCC2,1,DCC2,DCC2,1
ERR343191,DCC2,1,DCC2,DCC2,1
ERR343195,DCC2,1,DCC2,DCC2,1
ERR343198,DCC2,1,DCC2,DCC2,1
ERR343201,DCC2,1,DCC2,DCC2,1
ERR343205,eDCC20,1,eDCC20,eDCC20,1
ERR343207,eDCC20,1,eDCC20,eDCC20,1
ERR343208,eDCC20,1,eDCC20,eDCC20,1
ERR343214,DCC2,1,DCC2,DCC2,1
ERR343218,eDCC15,1,eDCC15,eDCC15,1
ERR343222,DCC2,1,DCC2,DCC2,1
ERR343224,DCC2,1,DCC2,DCC2,1
ERR343228,eDCC11,1,eDCC11,eDCC11,1
ERR343230,DCC2,1,DCC2,DCC2,1
ERR343238,DCC2,1,DCC2,DCC2,1
ERR343239,eDCC20,1,eDCC20,eDCC20,1
ERR343242,eDCC20,1,eDCC20,eDCC20,1
ERR3464761,DCC1,1,DCC1,DCC1,1
ERR349269,DCC1,1,DCC1,DCC1,1
ERR349274,DCC1,1,DCC1,DCC1,1
ERR349281,DCC1,1,DCC1,DCC1,1
ERR349288,DCC2,1,DCC2,DCC2,1
ERR349293,DCC1,1,DCC1,DCC1,1
ERR349303,DCC1,1,DCC1,DCC1,1
ERR349308,DCC1,1,DCC1,DCC1,1
ERR349315,DCC1,1,DCC1,DCC1,1
ERR349322,DCC2,1,DCC2,DCC2,1
ERR349327,DCC1,1,DCC1,DCC1,1
ERR351975,DCC2,1,DCC2,DCC2,1
ERR351976,DCC2,1,DCC2,DCC2,1
ERR351978,eDCC12,1,eDCC12,eDCC12,1
ERR351979,eDCC20,1,eDCC20,eDCC20,1
ERR363237,DCC2,1,DCC2,DCC2,1
ERR363241,eDCC14,1,eDCC14,eDCC14,1
ERR363244,DCC1,1,DCC1,DCC1,1
ERR363246,DCC1,1,DCC1,DCC1,1
ERR363247,DCC2,1,DCC2,DCC2,1
ERR363249,eDCC20,1,eDCC20,eDCC20,1
ERR363254,DCC1,1,DCC1,DCC1,1
ERR363256,eDCC10,1,eDCC10,eDCC10,1
ERR363257,DCC2,1,DCC2,DCC2,1
ERR363258,DCC2,1,DCC2,DCC2,1
ERR363259,DCC2,1,DCC2,DCC2,1
ERR363264,eDCC14,1,eDCC14,eDCC14,1
ERR363274,DCC2,1,DCC2,DCC2,1
ERR363276,DCC2,1,DCC2,DCC2,1
ERR363279,eDCC27,1,eDCC27,eDCC27,1
ERR363280,eDCC27,1,eDCC27,eDCC27,1
ERR363281,eDCC27,1,eDCC27,eDCC27,1
ERR363297,DCC4,1,DCC4,DCC4,1
ERR363313,DCC4,1,DCC4,DCC4,1
ERR363314,DCC4,1,DCC4,DCC4,1
ERR363315,DCC4,1,DCC4,DCC4,1
ERR363321,eDCC13,1,eDCC13,eDCC13,1
ERR363324,DCC2,1,DCC2,DCC2,1
ERR363330,DCC2,1,DCC2,DCC2,1
ERR363332,DCC2,1,DCC2,DCC2,1
ERR363333,eDCC15,1,eDCC15,eDCC15,1
ERR363334,eDCC14,1,eDCC14,eDCC14,1
ERR363336,DCC2,1,DCC2,DCC2,1
ERR363337,DCC2,1,DCC2,DCC2,1
ERR363340,DCC2,1,DCC2,DCC2,1
ERR363341,DCC2,1,DCC2,DCC2,1
ERR363342,eDCC12,1,eDCC12,eDCC12,1
ERR363345,eDCC12,1,eDCC12,eDCC12,1
ERR363356,eDCC14,1,eDCC14,eDCC14,1
ERR363364,eDCC21,1,eDCC21,eDCC21,1
ERR363370,eDCC14,1,eDCC14,eDCC14,1
ERR363380,DCC2,1,DCC2,DCC2,1
ERR363395,DCC2,1,DCC2,DCC2,1
ERR363396,DCC2,1,DCC2,DCC2,1
ERR363398,DCC2,1,DCC2,DCC2,1
ERR363399,DCC2,1,DCC2,DCC2,1
ERR363403,eDCC14,1,eDCC14,eDCC14,1
ERR363410,DCC1,1,DCC1,DCC1,1
ERR363412,DCC1,1,DCC1,DCC1,1
ERR363419,DCC1,1,DCC1,DCC1,1
ERR363420,DCC2,1,DCC2,DCC2,1
ERR363423,eDCC10,1,eDCC10,eDCC10,1
ERR363428,DCC1,1,DCC1,DCC1,1
ERR363430,DCC4,1,DCC4,DCC4,1
ERR363433,DCC1,1,DCC1,DCC1,1
ERR363443,DCC1,1,DCC1,DCC1,1
ERR363452,DCC2,1,DCC2,DCC2,1
ERR363458,DCC1,1,DCC1,DCC1,1
ERR363463,DCC1,1,DCC1,DCC1,1
ERR363465,DCC1,1,DCC1,DCC1,1
ERR363472,DCC1,1,DCC1,DCC1,1
ERR363473,DCC2,1,DCC2,DCC2,1
ERR363476,eDCC10,1,eDCC10,eDCC10,1
ERR363481,DCC1,1,DCC1,DCC1,1
ERR363483,DCC4,1,DCC4,DCC4,1
ERR363486,DCC1,1,DCC1,DCC1,1
ERR363496,DCC1,1,DCC1,DCC1,1
ERR363505,DCC2,1,DCC2,DCC2,1
ERR363511,DCC1,1,DCC1,DCC1,1
ERR369133,DCC2,1,DCC2,DCC2,1
ERR369146,DCC1,1,DCC1,DCC1,1
ERR369152,DCC2,1,DCC2,DCC2,1
ERR369173,DCC2,1,DCC2,DCC2,1
ERR369205,DCC2,1,DCC2,DCC2,1
ERR369212,DCC2,1,DCC2,DCC2,1
ERR369216,DCC2,1,DCC2,DCC2,1
ERR369221,DCC2,1,DCC2,DCC2,1
ERR369222,DCC2,1,DCC2,DCC2,1
ERR369248,DCC2,1,DCC2,DCC2,1
ERR369254,DCC2,1,DCC2,DCC2,1
ERR369263,DCC2,1,DCC2,DCC2,1
ERR369269,DCC2,1,DCC2,DCC2,1
ERR369304,DCC4,1,DCC4,DCC4,1
ERR369311,DCC2,1,DCC2,DCC2,1
ERR369319,DCC2,1,DCC2,DCC2,1
ERR369328,DCC2,1,DCC2,DCC2,1
ERR373948,DCC2,1,DCC2,DCC2,1
ERR373951,DCC1,1,DCC1,DCC1,1
ERR373955,DCC2,1,DCC2,DCC2,1
ERR373959,DCC1,1,DCC1,DCC1,1
ERR373967,DCC1,1,DCC1,DCC1,1
ERR373968,DCC1,1,DCC1,DCC1,1
ERR373971,DCC2,1,DCC2,DCC2,1
ERR373975,DCC1,1,DCC1,DCC1,1
ERR373977,DCC1,1,DCC1,DCC1,1
ERR373987,DCC1,1,DCC1,DCC1,1
ERR373989,DCC1,1,DCC1,DCC1,1
ERR373993,DCC1,1,DCC1,DCC1,1
ERR373996,DCC2,1,DCC2,DCC2,1
ERR373997,DCC1,1,DCC1,DCC1,1
ERR374005,eDCC13,1,eDCC13,eDCC13,1
ERR374010,DCC2,1,DCC2,DCC2,1
ERR374013,DCC2,1,DCC2,DCC2,1
ERR374019,DCC2,1,DCC2,DCC2,1
ERR374020,DCC1,1,DCC1,DCC1,1
ERR374026,DCC1,1,DCC1,DCC1,1
ERR374032,DCC1,1,DCC1,DCC1,1
ERR374034,DCC2,1,DCC2,DCC2,1
ERR374037,eDCC21,1,eDCC21,eDCC21,1
ERR374039,eDCC12,1,eDCC12,eDCC12,1
ERR374041,DCC2,1,DCC2,DCC2,1
ERR374045,eDCC11,1,eDCC11,eDCC11,1
ERR374046,DCC2,1,DCC2,DCC2,1
ERR374053,DCC2,1,DCC2,DCC2,1
ERR374057,DCC2,1,DCC2,DCC2,1
ERR374060,DCC2,1,DCC2,DCC2,1
ERR374063,DCC2,1,DCC2,DCC2,1
ERR374069,eDCC20,1,eDCC20,eDCC20,1
ERR374070,eDCC20,1,eDCC20,eDCC20,1
ERR374076,DCC2,1,DCC2,DCC2,1
ERR374081,eDCC15,1,eDCC15,eDCC15,1
ERR374087,DCC2,1,DCC2,DCC2,1
ERR374090,DCC2,1,DCC2,DCC2,1
ERR374098,DCC2,1,DCC2,DCC2,1
ERR374099,DCC2,1,DCC2,DCC2,1
ERR374103,eDCC11,1,eDCC11,eDCC11,1
ERR374109,DCC2,1,DCC2,DCC2,1
ERR374110,eDCC20,1,eDCC20,eDCC20,1
ERR374111,DCC1,1,DCC1,DCC1,1
ERR374113,eDCC20,1,eDCC20,eDCC20,1
ERR374116,eDCC20,1,eDCC20,eDCC20,1
ERR374123,eDCC18,1,eDCC18,eDCC18,1
ERR374125,eDCC28,1,eDCC28,eDCC28,1
ERR374126,eDCC28,1,eDCC28,eDCC28,1
ERR374127,DCC2,1,DCC2,DCC2,1
ERR374136,DCC2,1,DCC2,DCC2,1
ERR374142,eDCC15,1,eDCC15,eDCC15,1
ERR374143,eDCC12,1,eDCC12,eDCC12,1
ERR374150,DCC2,1,DCC2,DCC2,1
ERR374151,eDCC15,1,eDCC15,eDCC15,1
ERR374152,DCC1,1,DCC1,DCC1,1
ERR374159,DCC2,1,DCC2,DCC2,1
ERR374160,DCC1,1,DCC1,DCC1,1
ERR374163,DCC2,1,DCC2,DCC2,1
ERR374168,eDCC17,1,eDCC17,eDCC17,1
ERR374171,eDCC15,1,eDCC15,eDCC15,1
ERR374173,eDCC15,1,eDCC15,eDCC15,1
ERR374177,DCC2,1,DCC2,DCC2,1
ERR374182,DCC4,1,DCC4,DCC4,1
ERR374183,DCC2,1,DCC2,DCC2,1
ERR374184,DCC4,1,DCC4,DCC4,1
ERR374197,eDCC18,1,eDCC18,eDCC18,1
ERR374198,DCC1,1,DCC1,DCC1,1
ERR374200,DCC1,1,DCC1,DCC1,1
ERR374202,DCC2,1,DCC2,DCC2,1
ERR3899095,DCC2,1,DCC2,DCC2,1
ERR3899096,DCC2,1,DCC2,DCC2,1
ERR3899097,DCC2,1,DCC2,DCC2,1
ERR3899098,DCC2,1,DCC2,DCC2,1
ERR3899099,DCC2,1,DCC2,DCC2,1
ERR3899100,DCC2,1,DCC2,DCC2,1
ERR3899101,DCC2,1,DCC2,DCC2,1
ERR3899102,DCC2,1,DCC2,DCC2,1
ERR3899103,DCC2,1,DCC2,DCC2,1
ERR3899104,DCC2,1,DCC2,DCC2,1
ERR3899105,DCC2,1,DCC2,DCC2,1
ERR3899106,DCC2,1,DCC2,DCC2,1
ERR3899107,DCC2,1,DCC2,DCC2,1
ERR3899108,DCC2,1,DCC2,DCC2,1
ERR3899109,DCC2,1,DCC2,DCC2,1
ERR3899110,DCC2,1,DCC2,DCC2,1
ERR3899111,DCC2,1,DCC2,DCC2,1
ERR3899112,DCC2,1,DCC2,DCC2,1
ERR3899113,DCC2,1,DCC2,DCC2,1
ERR3899114,DCC2,1,DCC2,DCC2,1
ERR3899115,DCC2,1,DCC2,DCC2,1
ERR3899116,DCC2,1,DCC2,DCC2,1
ERR3899117,DCC2,1,DCC2,DCC2,1
ERR3899118,DCC2,1,DCC2,DCC2,1
ERR3899119,DCC2,1,DCC2,DCC2,1
ERR3899120,DCC2,1,DCC2,DCC2,1
ERR3899121,DCC2,1,DCC2,DCC2,1
ERR3899122,DCC2,1,DCC2,DCC2,1
ERR3899123,DCC2,1,DCC2,DCC2,1
ERR3899124,DCC2,1,DCC2,DCC2,1
ERR4020057,DCC2,1,DCC2,DCC2,1
ERR4020063,eDCC11,1,eDCC11,eDCC11,1
ERR4020064,DCC2,1,DCC2,DCC2,1
ERR4020065,DCC2,1,DCC2,DCC2,1
ERR4020078,eDCC18,1,eDCC18,eDCC18,1
ERR4020083,eDCC18,1,eDCC18,eDCC18,1
ERR4020088,DCC2,1,DCC2,DCC2,1
ERR4020091,eDCC10,1,eDCC10,eDCC10,1
ERR4020094,eDCC13,1,eDCC13,eDCC13,1
ERR4020096,DCC2,1,DCC2,DCC2,1
ERR4020104,eDCC17,1,eDCC17,eDCC17,1
ERR4020105,DCC2,1,DCC2,DCC2,1
ERR4020109,DCC1,1,DCC1,DCC1,1
ERR4020111,eDCC16,1,eDCC16,eDCC16,1
ERR4020112,DCC4,1,DCC4,DCC4,1
ERR4020113,eDCC13,1,eDCC13,eDCC13,1
ERR4020116,DCC4,1,DCC4,DCC4,1
ERR4020118,DCC2,1,DCC2,DCC2,1
ERR4298294,DCC4,1,DCC4,DCC4,1
ERR4298295,DCC1,1,DCC1,DCC1,1
ERR4298297,DCC2,1,DCC2,DCC2,1
ERR4298298,eDCC12,1,eDCC12,eDCC12,1
ERR4298300,DCC1,1,DCC1,DCC1,1
ERR4298302,DCC2,1,DCC2,DCC2,1
ERR4298304,DCC2,1,DCC2,DCC2,1
ERR4298307,DCC1,1,DCC1,DCC1,1
ERR4298309,DCC1,1,DCC1,DCC1,1
ERR4298317,eDCC12,1,eDCC12,eDCC12,1
ERR4298323,DCC1,1,DCC1,DCC1,1
ERR4298324,DCC1,1,DCC1,DCC1,1
ERR4298325,DCC2,1,DCC2,DCC2,1
ERR4298330,DCC4,1,DCC4,DCC4,1
ERR4326499,DCC1,1,DCC1,DCC1,1
ERR4326500,DCC1,1,DCC1,DCC1,1
ERR4326505,DCC1,1,DCC1,DCC1,1
ERR4326506,DCC1,1,DCC1,DCC1,1
ERR4326507,DCC1,1,DCC1,DCC1,1
ERR4326508,DCC1,1,DCC1,DCC1,1
ERR4326510,DCC1,1,DCC1,DCC1,1
ERR4326511,DCC1,1,DCC1,DCC1,1
ERR4326521,DCC1,1,DCC1,DCC1,1
ERR4326563,DCC1,1,DCC1,DCC1,1
ERR4326575,DCC2,1,DCC2,DCC2,1
ERR459784,DCC1,1,DCC1,DCC1,1
ERR459787,DCC1,1,DCC1,DCC1,1
ERR459789,DCC1,1,DCC1,DCC1,1
ERR459812,DCC1,1,DCC1,DCC1,1
ERR459813,DCC1,1,DCC1,DCC1,1
ERR459814,DCC2,1,DCC2,DCC2,1
ERR459822,DCC1,1,DCC1,DCC1,1
